date,volume,open,close,high,low,symbol,ratio,ratio_adj,split_factor,volume_adj,open_adj,close_adj,high_adj,low_adj,dollar_volume
2010-07-27,619675.0,20.91,20.55,21.18,20.26,TSLA,,,5.0,3098375.0,4.182,4.11,4.236,4.0520000000000005,12734321.25
2010-07-28,467183.0,20.55,20.72,20.9,20.51,TSLA,,,5.0,2335915.0,4.11,4.144,4.18,4.102,9680031.76
2010-07-29,615910.0,20.77,20.35,20.88,20.0,TSLA,,,5.0,3079550.0,4.154,4.07,4.176,4.0,12533768.5
2010-07-30,426830.0,20.2,19.94,20.44,19.55,TSLA,,,5.0,2134150.0,4.04,3.9880000000000004,4.088,3.91,8510990.200000001
2010-08-02,719145.0,20.5,20.92,20.97,20.333,TSLA,,,5.0,3595725.0,4.1,4.184,4.194,4.066599999999999,15044513.4
2010-08-03,1231023.0,21.0,21.95,21.95,20.82,TSLA,,,5.0,6155115.0,4.2,4.39,4.39,4.164,27020954.849999998
2010-08-04,920756.0,21.95,21.26,22.18,20.85,TSLA,,,5.0,4603780.0,4.39,4.252000000000001,4.436,4.17,19575272.560000002
2010-08-05,796380.0,21.54,20.45,21.55,20.05,TSLA,,,5.0,3981900.0,4.308,4.09,4.3100000000000005,4.01,16285971.0
2010-08-06,742138.0,20.1,19.59,20.1601,19.52,TSLA,,,5.0,3710690.0,4.0200000000000005,3.918,4.03202,3.904,14538483.42
2010-08-09,812656.0,19.9,19.6,19.98,19.45,TSLA,,,5.0,4063280.0,3.9799999999999995,3.9200000000000004,3.996,3.8899999999999997,15928057.600000001
2010-08-10,1281286.0,19.65,19.03,19.65,18.82,TSLA,,,5.0,6406430.0,3.9299999999999997,3.806,3.9299999999999997,3.7640000000000002,24382872.580000002
2010-08-11,797650.0,18.69,17.9,18.88,17.85,TSLA,,,5.0,3988250.0,3.7380000000000004,3.5799999999999996,3.776,3.5700000000000003,14277934.999999998
2010-08-12,691281.0,17.8,17.6,17.9,17.39,TSLA,,,5.0,3456405.0,3.56,3.5200000000000005,3.5799999999999996,3.478,12166545.600000001
2010-08-13,634513.0,18.18,18.32,18.45,17.6604,TSLA,,,5.0,3172565.0,3.636,3.664,3.69,3.5320799999999997,11624278.16
2010-08-16,486211.0,18.45,18.78,18.8,18.2616,TSLA,,,5.0,2431055.0,3.69,3.7560000000000002,3.7600000000000002,3.6523200000000005,9131042.58
2010-08-17,447881.0,18.96,19.15,19.4,18.78,TSLA,,,5.0,2239405.0,3.7920000000000003,3.8299999999999996,3.88,3.7560000000000002,8576921.149999999
2010-08-18,601332.0,19.59,18.77,19.59,18.6,TSLA,,,5.0,3006660.0,3.918,3.754,3.918,3.72,11287001.64
2010-08-19,579082.0,18.54,18.79,19.25,18.33,TSLA,,,5.0,2895410.0,3.7079999999999997,3.758,3.85,3.6659999999999995,10880950.78
2010-08-20,297499.0,18.65,19.1,19.11,18.5101,TSLA,,,5.0,1487495.0,3.7299999999999995,3.8200000000000003,3.822,3.70202,5682230.9
2010-08-23,1088029.0,19.09,20.13,20.3891,19.0,TSLA,,,5.0,5440145.0,3.818,4.026,4.07782,3.8,21902023.77
2010-08-24,673074.0,19.25,19.2,19.71,18.95,TSLA,,,5.0,3365370.0,3.85,3.84,3.942,3.79,12923020.799999999
2010-08-25,503289.0,19.16,19.9,19.98,18.56,TSLA,,,5.0,2516445.0,3.832,3.9799999999999995,3.996,3.7119999999999997,10015451.1
2010-08-26,433736.0,19.89,19.75,20.27,19.6,TSLA,,,5.0,2168680.0,3.978,3.95,4.054,3.9200000000000004,8566286.0
2010-08-27,379642.0,19.75,19.7,19.865,19.5,TSLA,,,5.0,1898210.0,3.95,3.94,3.973,3.9,7478947.399999999
2010-08-30,732731.0,19.7,19.87,20.19,19.61,TSLA,,,5.0,3663655.0,3.94,3.974,4.038,3.9219999999999997,14559364.97
2010-08-31,201012.0,19.66,19.48,19.79,19.33,TSLA,,,5.0,1005060.0,3.932,3.896,3.9579999999999997,3.8659999999999997,3915713.7600000002
2010-09-01,495685.0,19.62,20.45,20.69,19.6,TSLA,,,5.0,2478425.0,3.9240000000000004,4.09,4.138,3.9200000000000004,10136758.25
2010-09-02,487060.0,20.37,21.06,21.24,20.3103,TSLA,,,5.0,2435300.0,4.074,4.212,4.247999999999999,4.062060000000001,10257483.6
2010-09-03,434756.0,20.87,21.05,21.3,20.66,TSLA,,,5.0,2173780.0,4.174,4.21,4.26,4.132,9151613.8
2010-09-07,243335.0,20.61,20.54,21.0,20.5,TSLA,,,5.0,1216675.0,4.122,4.108,4.2,4.1,4998100.899999999
2010-09-08,288382.0,20.66,20.9,20.95,20.6,TSLA,,,5.0,1441910.0,4.132,4.18,4.1899999999999995,4.12,6027183.8
2010-09-09,376197.0,21.0,20.71,21.05,20.69,TSLA,,,5.0,1880985.0,4.2,4.142,4.21,4.138,7791039.87
2010-09-10,386571.0,20.75,20.17,20.93,19.76,TSLA,,,5.0,1932855.0,4.15,4.034000000000001,4.186,3.9520000000000004,7797137.07
2010-09-13,360703.0,20.89,20.72,20.8995,20.5,TSLA,,,5.0,1803515.0,4.178,4.144,4.1799,4.1,7473766.159999999
2010-09-14,654629.0,20.54,21.12,21.6,20.53,TSLA,,,5.0,3273145.0,4.108,4.224,4.32,4.106,13825764.48
2010-09-15,684758.0,20.98,21.98,22.0,20.79,TSLA,,,5.0,3423790.0,4.196,4.396,4.4,4.1579999999999995,15050980.84
2010-09-16,2685880.0,22.15,20.94,23.16,20.84,TSLA,,,5.0,13429400.0,4.43,4.188000000000001,4.632,4.168,56242327.2
2010-09-17,1198458.0,21.02,20.23,21.32,19.8,TSLA,,,5.0,5992290.0,4.204,4.046,4.264,3.96,24244805.34
2010-09-20,947475.0,20.67,21.055,21.35,20.16,TSLA,,,5.0,4737375.0,4.134,4.211,4.2700000000000005,4.032,19949086.125
2010-09-21,796000.0,20.89,20.77,21.55,20.67,TSLA,,,5.0,3980000.0,4.178,4.154,4.3100000000000005,4.134,16532920.0
2010-09-22,962816.0,20.87,19.87,20.95,19.8,TSLA,,,5.0,4814080.0,4.174,3.974,4.1899999999999995,3.96,19131153.92
2010-09-23,668076.0,19.89,19.56,20.14,19.5,TSLA,,,5.0,3340380.0,3.978,3.912,4.0280000000000005,3.9,13067566.559999999
2010-09-24,578987.0,19.95,20.1,20.19,19.65,TSLA,,,5.0,2894935.0,3.9899999999999998,4.0200000000000005,4.038,3.9299999999999997,11637638.700000001
2010-09-27,418597.0,20.4,20.53,20.81,20.05,TSLA,,,5.0,2092985.0,4.08,4.106,4.162,4.01,8593796.41
2010-09-28,1214465.0,21.04,21.4,21.49,20.76,TSLA,,,5.0,6072325.0,4.208,4.279999999999999,4.298,4.152,25989551.0
2010-09-29,1969457.0,21.19,21.98,22.03,21.13,TSLA,,,5.0,9847285.0,4.238,4.396,4.406000000000001,4.226,43288664.86
2010-09-30,2196625.0,22.0,20.405,22.1499,20.19,TSLA,,,5.0,10983125.0,4.4,4.081,4.42998,4.038,44822133.125
2010-10-01,599071.0,20.69,20.6,20.75,20.31,TSLA,,,5.0,2995355.0,4.138,4.12,4.15,4.061999999999999,12340862.600000001
2010-10-04,643599.0,20.43,20.99,21.17,20.3,TSLA,,,5.0,3217995.0,4.086,4.1979999999999995,4.234,4.0600000000000005,13509143.01
2010-10-05,331936.0,21.15,21.12,21.28,21.01,TSLA,,,5.0,1659680.0,4.2299999999999995,4.224,4.256,4.202,7010488.32
2010-10-06,313552.0,21.06,20.46,21.258000000000006,20.32,TSLA,,,5.0,1567760.0,4.212,4.0920000000000005,4.251600000000002,4.064,6415273.92
2010-10-07,141020.0,20.57,20.43,20.64,20.34,TSLA,,,5.0,705100.0,4.114,4.086,4.128,4.068,2881038.6
2010-10-08,268110.0,20.43,20.43,20.79,20.39,TSLA,,,5.0,1340550.0,4.086,4.086,4.1579999999999995,4.078,5477487.3
2010-10-11,171194.0,20.44,20.24,20.699,20.07,TSLA,,,5.0,855970.0,4.088,4.048,4.1398,4.014,3464966.5599999996
2010-10-12,243912.0,20.2,20.24,20.2829,20.03,TSLA,,,5.0,1219560.0,4.04,4.048,4.05658,4.006,4936778.88
2010-10-13,320541.0,20.64,20.54,20.85,20.36,TSLA,,,5.0,1602705.0,4.128,4.108,4.17,4.072,6583912.14
2010-10-14,294620.0,21.0,20.75,21.0299,20.4,TSLA,,,5.0,1473100.0,4.2,4.15,4.20598,4.08,6113365.0
2010-10-15,284840.0,20.89,20.54,20.9,20.25,TSLA,,,5.0,1424200.0,4.178,4.108,4.18,4.05,5850613.6
2010-10-18,162729.0,20.52,20.23,20.6399,20.22,TSLA,,,5.0,813645.0,4.104,4.046,4.12798,4.044,3292007.67
2010-10-19,245127.0,20.2,20.05,20.4061,20.0,TSLA,,,5.0,1225635.0,4.04,4.01,4.08122,4.0,4914796.350000001
2010-10-20,312444.0,20.16,20.65,20.69,20.04,TSLA,,,5.0,1562220.0,4.032,4.13,4.138,4.008,6451968.6
2010-10-21,417999.0,20.61,20.75,20.95,20.45,TSLA,,,5.0,2089995.0,4.122,4.15,4.1899999999999995,4.09,8673479.25
2010-10-22,161021.0,20.68,20.72,20.93,20.55,TSLA,,,5.0,805105.0,4.136,4.144,4.186,4.11,3336355.1199999996
2010-10-25,118614.0,20.94,20.85,20.98,20.73,TSLA,,,5.0,593070.0,4.188000000000001,4.17,4.196,4.146,2473101.9000000004
2010-10-26,648806.0,20.8,21.36,21.87,20.51,TSLA,,,5.0,3244030.0,4.16,4.272,4.3740000000000006,4.102,13858496.16
2010-10-27,356500.0,21.25,21.0,21.38,20.65,TSLA,,,5.0,1782500.0,4.25,4.2,4.276,4.13,7486500.0
2010-10-28,224190.0,21.39,21.19,21.5,20.96,TSLA,,,5.0,1120950.0,4.2780000000000005,4.238,4.3,4.192,4750586.100000001
2010-10-29,280682.0,21.14,21.84,21.85,21.052,TSLA,,,5.0,1403410.0,4.228,4.368,4.37,4.2104,6130094.88
2010-11-01,455784.0,21.94,21.41,22.75,21.31,TSLA,,,5.0,2278920.0,4.388,4.282,4.55,4.262,9758335.44
2010-11-02,322465.0,21.68,21.25,21.8792,21.05,TSLA,,,5.0,1612325.0,4.336,4.25,4.37584,4.21,6852381.25
2010-11-03,374199.0,21.28,21.77,22.5,21.16,TSLA,,,5.0,1870995.0,4.256,4.354,4.5,4.232,8146312.2299999995
2010-11-04,1874801.0,22.6,24.9,25.33,22.151,TSLA,,,5.0,9374005.0,4.5200000000000005,4.9799999999999995,5.066,4.4302,46682544.9
2010-11-05,1010946.0,24.87,24.44,24.97,23.72,TSLA,,,5.0,5054730.0,4.974,4.888,4.994,4.744,24707520.240000002
2010-11-08,509475.0,24.5,24.98,25.0,24.03,TSLA,,,5.0,2547375.0,4.9,4.996,5.0,4.806,12726685.5
2010-11-09,957749.0,25.0,24.63,25.69,24.0501,TSLA,,,5.0,4788745.0,5.0,4.926,5.138,4.81002,23589357.869999997
2010-11-10,3061038.0,24.48,29.36,29.97,24.05,TSLA,,,5.0,15305190.0,4.896,5.872,5.994,4.8100000000000005,89872075.67999999
2010-11-11,1945094.0,28.6,28.035,29.1,27.33,TSLA,,,5.0,9725470.0,5.720000000000001,5.607,5.82,5.465999999999999,54530710.29
2010-11-12,2729169.0,28.25,29.84,30.5,28.07,TSLA,,,5.0,13645845.0,5.65,5.968,6.1,5.614,81438402.96
2010-11-15,2625133.0,30.22,30.8,32.9395,30.22,TSLA,,,5.0,13125665.0,6.044,6.16,6.5879,6.044,80854096.4
2010-11-16,1347731.0,31.0,29.67,31.4,28.42,TSLA,,,5.0,6738655.0,6.2,5.934,6.279999999999999,5.684,39987178.77
2010-11-17,750341.0,30.2,29.49,30.75,28.61,TSLA,,,5.0,3751705.0,6.04,5.898,6.15,5.7219999999999995,22127556.09
2010-11-18,956248.0,30.67,29.89,30.74,28.9201,TSLA,,,5.0,4781240.0,6.134,5.978,6.148,5.78402,28582252.72
2010-11-19,1150494.0,30.16,30.99,31.37,29.7,TSLA,,,5.0,5752470.0,6.032,6.1979999999999995,6.274,5.9399999999999995,35653809.059999995
2010-11-22,1529972.0,31.57,33.4,33.45,31.5,TSLA,,,5.0,7649860.0,6.314,6.68,6.69,6.3,51101064.8
2010-11-23,1578070.0,33.29,34.57,35.68,32.1901,TSLA,,,5.0,7890350.0,6.6579999999999995,6.914,7.136,6.43802,54553879.9
2010-11-24,1424959.0,35.27,35.47,35.97,34.334,TSLA,,,5.0,7124795.0,7.054,7.093999999999999,7.194,6.8668000000000005,50543295.73
2010-11-26,350554.0,35.6,35.32,36.0,34.75,TSLA,,,5.0,1752770.0,7.12,7.064,7.2,6.95,12381567.28
2010-11-29,1145543.0,35.4122,34.33,35.95,33.33,TSLA,,,5.0,5727715.0,7.08244,6.866,7.19,6.6659999999999995,39326491.19
2010-11-30,2222958.0,33.74,35.33,35.33,33.41,TSLA,,,5.0,11114790.0,6.748,7.066,7.066,6.6819999999999995,78537106.14
2010-12-01,1299175.0,35.87,34.35,36.42,33.45,TSLA,,,5.0,6495875.0,7.1739999999999995,6.87,7.284000000000001,6.69,44626661.25
2010-12-02,2006967.0,34.01,32.35,34.2975,31.2,TSLA,,,5.0,10034835.0,6.802,6.470000000000001,6.8595,6.24,64925382.45
2010-12-03,1160460.0,32.01,31.49,32.25,30.87,TSLA,,,5.0,5802300.0,6.401999999999999,6.298,6.45,6.174,36542885.4
2010-12-06,1274375.0,31.35,30.31,31.45,29.56,TSLA,,,5.0,6371875.0,6.2700000000000005,6.061999999999999,6.29,5.912,38626306.25
2010-12-07,1311548.0,30.49,31.56,32.4,30.05,TSLA,,,5.0,6557740.0,6.098,6.311999999999999,6.4799999999999995,6.01,41392454.879999995
2010-12-08,660980.0,32.48,32.37,32.49,31.52,TSLA,,,5.0,3304900.0,6.4959999999999996,6.473999999999999,6.498,6.304,21395922.599999998
2010-12-09,405983.0,32.51,32.05,32.72,31.65,TSLA,,,5.0,2029915.0,6.502,6.409999999999999,6.544,6.33,13011755.149999999
2010-12-10,429381.0,32.05,31.52,32.92,31.1301,TSLA,,,5.0,2146905.0,6.409999999999999,6.304,6.5840000000000005,6.22602,13534089.12
2010-12-13,410331.0,31.64,30.55,31.77,30.4,TSLA,,,5.0,2051655.0,6.328,6.11,6.354,6.08,12535612.05
2010-12-14,1766910.0,30.29,28.53,30.3899,27.761,TSLA,,,5.0,8834550.0,6.058,5.706,6.07798,5.5522,50409942.300000004
2010-12-15,742900.0,28.67,29.6,29.97,28.53,TSLA,,,5.0,3714500.0,5.734,5.92,5.994,5.706,21989840.0
2010-12-16,790070.0,30.0,30.81,30.91,29.6501,TSLA,,,5.0,3950350.0,6.0,6.162,6.182,5.93002,24342056.7
2010-12-17,813817.0,31.34,31.36,31.54,30.71,TSLA,,,5.0,4069085.0,6.268,6.272,6.308,6.142,25521301.12
2010-12-20,523320.0,31.64,31.7,32.19,31.26,TSLA,,,5.0,2616600.0,6.328,6.34,6.438,6.252000000000001,16589244.0
2010-12-21,777678.0,31.8,32.26,32.69,31.7101,TSLA,,,5.0,3888390.0,6.36,6.452,6.537999999999999,6.34202,25087892.279999997
2010-12-22,833256.0,32.25,32.63,32.86,31.7,TSLA,,,5.0,4166280.0,6.45,6.526000000000001,6.572,6.34,27189143.28
2010-12-23,1557125.0,31.26,30.09,32.48,29.92,TSLA,,,5.0,7785625.0,6.252000000000001,6.018,6.4959999999999996,5.984,46853891.25
2010-12-27,9259420.0,28.02,25.549,28.58,25.06,TSLA,,,5.0,46297100.0,5.604,5.1098,5.715999999999999,5.012,236568921.57999998
2010-12-28,4056589.0,25.85,26.41,26.75,25.0,TSLA,,,5.0,20282945.0,5.17,5.282,5.35,5.0,107134515.49
2010-12-29,3319430.0,27.03,27.73,28.01,26.5,TSLA,,,5.0,16597150.0,5.406000000000001,5.546,5.602,5.3,92047793.9
2010-12-30,2041067.0,27.7,26.5,27.9,26.38,TSLA,,,5.0,10205335.0,5.54,5.3,5.58,5.276,54088275.5
2010-12-31,1417847.0,26.57,26.63,27.25,26.5,TSLA,,,5.0,7089235.0,5.314,5.326,5.45,5.3,37757265.61
2011-01-03,1284084.0,26.84,26.62,26.9999,25.9,TSLA,,,5.0,6420420.0,5.368,5.324,5.39998,5.18,34182316.08
2011-01-04,1189071.0,26.66,26.67,26.95,26.02,TSLA,,,5.0,5945355.0,5.332,5.3340000000000005,5.39,5.204,31712523.57
2011-01-05,1446869.0,26.48,26.83,26.9,26.19,TSLA,,,5.0,7234345.0,5.296,5.366,5.38,5.238,38819495.269999996
2011-01-06,2061217.0,26.83,27.88,28.0,26.81,TSLA,,,5.0,10306085.0,5.366,5.576,5.6,5.362,57466729.96
2011-01-07,2249540.0,28.0,28.24,28.58,27.9,TSLA,,,5.0,11247700.0,5.6,5.648,5.715999999999999,5.58,63527009.599999994
2011-01-10,1342812.0,28.17,28.45,28.68,28.05,TSLA,,,5.0,6714060.0,5.634,5.6899999999999995,5.736,5.61,38203001.4
2011-01-11,1711355.0,28.59,26.96,28.71,26.92,TSLA,,,5.0,8556775.0,5.718,5.392,5.742,5.384,46138130.800000004
2011-01-12,964722.0,27.01,26.96,27.399,26.52,TSLA,,,5.0,4823610.0,5.402,5.392,5.4798,5.304,26008905.12
2011-01-13,723522.0,26.96,26.22,26.97,26.16,TSLA,,,5.0,3617610.0,5.392,5.244,5.394,5.232,18970746.84
2011-01-14,1192121.0,26.15,25.75,26.58,25.61,TSLA,,,5.0,5960605.0,5.2299999999999995,5.15,5.316,5.122,30697115.75
2011-01-18,1623839.0,25.48,25.64,25.64,24.75,TSLA,,,5.0,8119195.0,5.096,5.128,5.128,4.95,41635231.96
2011-01-19,2371514.0,25.27,24.03,25.47,23.75,TSLA,,,5.0,11857570.0,5.054,4.806,5.093999999999999,4.75,56987481.42
2011-01-20,2279958.0,24.03,22.62,24.45,22.37,TSLA,,,5.0,11399790.0,4.806,4.524,4.89,4.474,51572649.96
2011-01-21,1216941.0,23.12,23.04,23.59,22.71,TSLA,,,5.0,6084705.0,4.6240000000000006,4.608,4.718,4.542,28038320.64
2011-01-24,1645189.0,23.53,24.49,24.81,23.23,TSLA,,,5.0,8225945.0,4.706,4.898,4.962,4.646,40290678.61
2011-01-25,1271557.0,24.65,24.68,24.89,24.02,TSLA,,,5.0,6357785.0,4.93,4.936,4.978,4.804,31382026.759999998
2011-01-26,1079867.0,24.71,24.75,24.88,24.1,TSLA,,,5.0,5399335.0,4.942,4.95,4.976,4.82,26726708.25
2011-01-27,895655.0,24.74,24.92,25.08,24.53,TSLA,,,5.0,4478275.0,4.9479999999999995,4.984,5.016,4.906000000000001,22319722.6
2011-01-28,1048811.0,24.88,24.01,24.88,23.75,TSLA,,,5.0,5244055.0,4.976,4.8020000000000005,4.976,4.75,25181952.110000003
2011-01-31,831575.0,24.05,24.1,24.12,23.5,TSLA,,,5.0,4157875.0,4.8100000000000005,4.82,4.824,4.7,20040957.5
2011-02-01,707791.0,24.31,23.91,24.73,23.54,TSLA,,,5.0,3538955.0,4.862,4.782,4.946,4.708,16923282.81
2011-02-02,569472.0,24.16,23.94,24.18,23.669,TSLA,,,5.0,2847360.0,4.832,4.788,4.836,4.7338000000000005,13633159.680000002
2011-02-03,512067.0,23.82,23.63,23.9,23.15,TSLA,,,5.0,2560335.0,4.764,4.726,4.779999999999999,4.63,12100143.209999999
2011-02-04,543917.0,23.44,23.46,23.67,23.22,TSLA,,,5.0,2719585.0,4.688000000000001,4.692,4.734,4.644,12760292.82
2011-02-07,895011.0,23.26,23.07,23.26,22.88,TSLA,,,5.0,4475055.0,4.652,4.614,4.652,4.576,20647903.77
2011-02-08,3505183.0,23.78,24.49,25.25,23.0,TSLA,,,5.0,17525915.0,4.756,4.898,5.05,4.6,85841931.67
2011-02-09,2636262.0,24.13,23.21,24.18,22.79,TSLA,,,5.0,13181310.0,4.826,4.642,4.836,4.558,61187641.02
2011-02-10,836020.0,23.26,23.215,23.64,22.81,TSLA,,,5.0,4180100.0,4.652,4.643,4.728,4.561999999999999,19408204.3
2011-02-11,636602.0,23.25,23.25,23.75,22.94,TSLA,,,5.0,3183010.0,4.65,4.65,4.75,4.588,14800996.5
2011-02-14,1283404.0,23.64,23.08,24.14,23.05,TSLA,,,5.0,6417020.0,4.728,4.616,4.828,4.61,29620964.319999997
2011-02-15,960851.0,23.01,22.84,23.17,22.56,TSLA,,,5.0,4804255.0,4.602,4.568,4.634,4.512,21945836.84
2011-02-16,4115806.0,23.1,24.73,24.97,23.0701,TSLA,,,5.0,20579030.0,4.62,4.946,4.994,4.61402,101783882.38
2011-02-17,2619942.0,24.63,23.6,25.49,23.55,TSLA,,,5.0,13099710.0,4.926,4.720000000000001,5.098,4.71,61830631.2
2011-02-18,2370770.0,23.33,23.18,23.49,22.96,TSLA,,,5.0,11853850.0,4.6659999999999995,4.636,4.6979999999999995,4.5920000000000005,54954448.6
2011-02-22,2064540.0,22.88,21.87,23.0,21.78,TSLA,,,5.0,10322700.0,4.576,4.3740000000000006,4.6,4.356,45151489.800000004
2011-02-23,1605708.0,22.18,21.83,22.5,21.11,TSLA,,,5.0,8028540.0,4.436,4.366,4.5,4.2219999999999995,35052605.64
2011-02-24,1055450.0,21.78,22.53,22.58,21.5,TSLA,,,5.0,5277250.0,4.356,4.506,4.516,4.3,23779288.5
2011-02-25,1347257.0,22.81,23.61,23.85,22.69,TSLA,,,5.0,6736285.0,4.561999999999999,4.7219999999999995,4.7700000000000005,4.538,31808737.77
2011-02-28,1051106.0,23.74,23.89,24.1,23.5,TSLA,,,5.0,5255530.0,4.747999999999999,4.7780000000000005,4.82,4.7,25110922.34
2011-03-01,1106350.0,24.05,23.94,24.32,23.7,TSLA,,,5.0,5531750.0,4.8100000000000005,4.788,4.864,4.74,26486019.0
2011-03-02,663294.0,23.82,24.02,24.28,23.725,TSLA,,,5.0,3316470.0,4.764,4.804,4.856,4.745,15932321.879999999
2011-03-03,640140.0,24.48,24.36,24.79,24.06,TSLA,,,5.0,3200700.0,4.896,4.872,4.958,4.811999999999999,15593810.4
2011-03-04,1580100.0,24.48,24.95,24.99,23.78,TSLA,,,5.0,7900500.0,4.896,4.99,4.997999999999999,4.756,39423495.0
2011-03-07,2033531.0,24.93,24.94,25.4,24.7,TSLA,,,5.0,10167655.0,4.986,4.988,5.08,4.9399999999999995,50716263.14
2011-03-08,1399851.0,24.6,24.66,24.96,24.0,TSLA,,,5.0,6999255.0,4.92,4.932,4.992,4.8,34520325.660000004
2011-03-09,924721.0,24.66,24.72,24.99,24.27,TSLA,,,5.0,4623605.0,4.932,4.944,4.997999999999999,4.854,22859103.119999997
2011-03-10,1017047.0,24.44,24.01,24.49,23.73,TSLA,,,5.0,5085235.0,4.888,4.8020000000000005,4.898,4.746,24419298.470000003
2011-03-11,930794.0,23.85,24.07,24.25,23.53,TSLA,,,5.0,4653970.0,4.7700000000000005,4.814,4.85,4.706,22404211.580000002
2011-03-14,1165971.0,23.82,23.25,24.0,23.2,TSLA,,,5.0,5829855.0,4.764,4.65,4.8,4.64,27108825.75
2011-03-15,1318869.0,22.2,22.95,22.96,21.8,TSLA,,,5.0,6594345.0,4.4399999999999995,4.59,4.5920000000000005,4.36,30268043.55
2011-03-16,1169676.0,22.86,22.82,23.25,22.69,TSLA,,,5.0,5848380.0,4.572,4.564,4.65,4.538,26692006.32
2011-03-17,922504.0,23.24,22.81,23.43,22.64,TSLA,,,5.0,4612520.0,4.648,4.561999999999999,4.686,4.5280000000000005,21042316.24
2011-03-18,687823.0,23.19,22.96,23.19,22.51,TSLA,,,5.0,3439115.0,4.638,4.5920000000000005,4.638,4.502000000000001,15792416.08
2011-03-21,411650.0,23.05,22.73,23.05,22.54,TSLA,,,5.0,2058250.0,4.61,4.546,4.61,4.508,9356804.5
2011-03-22,582813.0,22.73,22.19,22.86,22.0,TSLA,,,5.0,2914065.0,4.546,4.438000000000001,4.572,4.4,12932620.47
2011-03-23,422493.0,22.11,22.21,22.27,21.77,TSLA,,,5.0,2112465.0,4.422,4.442,4.454,4.354,9383569.530000001
2011-03-24,462160.0,22.14,22.33,22.38,21.98,TSLA,,,5.0,2310800.0,4.428,4.465999999999999,4.476,4.396,10320032.799999999
2011-03-25,567922.0,22.43,22.75,23.0,22.4,TSLA,,,5.0,2839610.0,4.486,4.55,4.6,4.4799999999999995,12920225.5
2011-03-28,1058018.0,22.7,23.25,23.5388,22.55,TSLA,,,5.0,5290090.0,4.54,4.65,4.7077599999999995,4.51,24598918.5
2011-03-29,755591.0,23.3,23.92,24.0,23.21,TSLA,,,5.0,3777955.0,4.66,4.784000000000001,4.8,4.642,18073736.720000003
2011-03-30,1223877.0,24.11,23.71,24.49,23.01,TSLA,,,5.0,6119385.0,4.822,4.742,4.898,4.602,29018123.67
2011-03-31,11522337.0,26.55,27.75,28.71,26.5,TSLA,,,5.0,57611685.0,5.3100000000000005,5.55,5.742,5.3,319744851.75
